User-Journey,age_group,language_preferred,Journey Number,Journey Start Date,Journey End Date,Events Combo,# of Touchpoints,Journey Duration,Conversion,Email,Facebook,House Ads,Instagram,Push
a100000650-1,19-24 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100005482-1,55+ years,English,1,2018-01-21,2018-01-21,Push,1,0,0,0,0,0,0,1
a100004569-1,30-36 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100007002-1,0-18 years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100005522-1,36-45 years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100006417-1,30-36 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100006014-1,55+ years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100001847-1,36-45 years,English,1,2018-01-10,2018-01-28,"Facebook, House Ads",2,18,0,0,1,1,0,0
a100005280-1,0-18 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100006592-1,30-36 years,English,1,2018-01-31,2018-01-31,Push,1,0,0,0,0,0,0,1
a100005156-1,24-30 years,English,1,2018-01-30,2018-01-30,Instagram,1,0,0,0,0,0,1,0
a100004026-1,55+ years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100004442-1,24-30 years,English,1,2018-01-24,2018-01-31,"House Ads, Push",2,7,0,0,0,1,0,1
a100001237-1,19-24 years,English,1,2018-01-16,2018-01-18,"Conversion, Instagram",1,2,1,0,0,0,1,0
a100004649-1,55+ years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100007231-1,19-24 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100004028-1,19-24 years,English,1,2018-01-17,2018-01-17,Facebook,1,0,0,0,1,0,0,0
a100000179-1,30-36 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100002083-1,0-18 years,English,1,2018-01-13,2018-01-29,"House Ads, Push",2,16,0,0,0,1,0,1
a100003930-1,19-24 years,English,1,2018-01-03,2018-01-03,Facebook,1,0,0,0,1,0,0,0
a100004220-1,36-45 years,English,1,2018-01-19,2018-01-28,"House Ads, Instagram",2,9,0,0,0,1,1,0
a100005170-1,24-30 years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100003689-1,30-36 years,English,1,2018-01-09,2018-01-25,"Facebook, House Ads",2,16,0,0,1,1,0,0
a100002131-1,0-18 years,English,1,2018-01-15,2018-01-20,"House Ads, Push",2,5,0,0,0,1,0,1
a100002785-1,24-30 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100000758-1,36-45 years,English,1,2018-01-17,2018-01-17,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001618-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100000638-1,19-24 years,English,1,2018-01-15,2018-01-15,Conversion,0,0,1,0,0,0,0,0
a100001181-1,24-30 years,English,1,2018-01-08,2018-01-09,"Conversion, Instagram",1,1,1,0,0,0,1,0
a100005970-1,30-36 years,English,1,2018-01-14,2018-01-15,"Email, Push",2,1,0,1,0,0,0,1
a100003015-1,36-45 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100006364-1,55+ years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100000830-1,55+ years,English,1,2018-01-15,2018-01-22,"Conversion, House Ads, Instagram",2,7,1,0,0,1,1,0
a100001632-1,45-55 years,Spanish,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100002910-1,36-45 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100004674-1,30-36 years,English,1,2018-01-07,2018-01-23,"House Ads, Push",2,16,0,0,0,1,0,1
a100001147-1,19-24 years,English,1,2018-01-02,2018-01-02,"Conversion, Email",1,0,1,1,0,0,0,0
a100000308-1,36-45 years,English,1,2018-01-10,2018-01-10,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100000684-1,24-30 years,English,1,2018-01-16,2018-01-16,Conversion,0,0,1,0,0,0,0,0
a100004706-1,0-18 years,English,1,2018-01-12,2018-01-13,"House Ads, Push",2,1,0,0,0,1,0,1
a100006618-1,19-24 years,English,1,2018-01-04,2018-01-04,Push,1,0,0,0,0,0,0,1
a100005609-1,0-18 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100003392-1,19-24 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100006818-1,45-55 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100000023-1,30-36 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100005163-1,24-30 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100007060-1,24-30 years,English,1,2018-01-16,2018-01-16,Push,1,0,0,0,0,0,0,1
a100003782-1,0-18 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006927-1,24-30 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100005603-1,19-24 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100002738-1,24-30 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100002817-1,45-55 years,English,1,2018-01-24,2018-01-24,Instagram,1,0,0,0,0,0,1,0
a100006197-1,0-18 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100001114-2,19-24 years,English,2,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100006557-1,30-36 years,English,1,2018-01-21,2018-01-21,Push,1,0,0,0,0,0,0,1
a100001266-1,36-45 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100000543-1,19-24 years,English,1,2018-01-18,2018-01-18,"Conversion, Push",1,0,1,0,0,0,0,1
a100000662-1,19-24 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100001091-2,19-24 years,English,2,2018-01-26,2018-01-26,Push,1,0,0,0,0,0,0,1
a100004646-1,30-36 years,English,1,2018-01-03,2018-01-16,"Facebook, House Ads",2,13,0,0,1,1,0,0
a100005114-1,24-30 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100002542-1,30-36 years,English,1,2018-01-16,2018-01-16,Instagram,1,0,0,0,0,0,1,0
a100002093-1,36-45 years,English,1,2018-01-08,2018-01-14,"House Ads, Instagram",2,6,0,0,0,1,1,0
a100001861-1,0-18 years,English,1,2018-01-11,2018-01-12,"House Ads, Instagram",2,1,0,0,0,1,1,0
a100004006-1,0-18 years,English,1,2018-01-14,2018-01-14,Instagram,1,0,0,0,0,0,1,0
a100002042-1,19-24 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100003896-1,24-30 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100002971-1,55+ years,English,1,2018-01-16,2018-01-16,Facebook,1,0,0,0,1,0,0,0
a100003701-1,55+ years,English,1,2018-01-11,2018-01-27,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100005058-1,24-30 years,English,1,2018-01-11,2018-01-11,Push,1,0,0,0,0,0,0,1
a100002988-1,55+ years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100000537-1,19-24 years,English,1,2018-01-12,2018-01-12,Conversion,0,0,1,0,0,0,0,0
a100006468-1,45-55 years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100001208-1,45-55 years,English,1,2018-01-12,2018-01-13,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100000962-2,19-24 years,English,2,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100001388-1,19-24 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100001974-1,45-55 years,English,1,2018-01-28,2018-01-31,"House Ads, Instagram",2,3,0,0,0,1,1,0
a100007009-1,0-18 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100000288-1,45-55 years,English,1,2018-01-09,2018-01-09,Conversion,0,0,1,0,0,0,0,0
a100007035-1,45-55 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100004469-1,19-24 years,English,1,2018-01-03,2018-01-04,"House Ads, Instagram",2,1,0,0,0,1,1,0
a100000099-1,24-30 years,English,1,2018-01-04,2018-01-05,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100003298-1,19-24 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100002764-1,19-24 years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100005273-1,0-18 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100001243-1,30-36 years,English,1,2018-01-17,2018-01-19,"Conversion, Instagram, Push",2,2,1,0,0,0,1,1
a100002057-1,36-45 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100006018-1,30-36 years,English,1,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100000682-1,19-24 years,English,1,2018-01-16,2018-01-16,Conversion,0,0,1,0,0,0,0,0
a100004549-1,36-45 years,English,1,2018-01-15,2018-01-24,"House Ads, Instagram",2,9,0,0,0,1,1,0
a100001258-1,36-45 years,English,1,2018-01-19,2018-01-22,"Conversion, House Ads, Instagram",2,3,1,0,0,1,1,0
a100003914-1,55+ years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100004620-1,45-55 years,English,1,2018-01-11,2018-01-31,"House Ads, Instagram",2,20,0,0,0,1,1,0
a100005320-1,45-55 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100000147-1,24-30 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100002886-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100002051-1,36-45 years,English,1,2018-01-08,2018-01-28,"House Ads, Push",2,20,0,0,0,1,0,1
a100006307-1,45-55 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100002895-1,55+ years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100001245-1,45-55 years,English,1,2018-01-17,2018-01-19,"Conversion, Instagram",1,2,1,0,0,0,1,0
a100002795-1,30-36 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100000952-1,45-55 years,English,1,2018-01-02,2018-01-14,"Conversion, House Ads",1,12,1,0,0,1,0,0
a100002967-1,30-36 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100000807-1,24-30 years,English,1,2018-01-15,2018-01-27,"Conversion, House Ads",1,12,1,0,0,1,0,0
a100003161-1,55+ years,English,1,2018-01-12,2018-01-12,Push,1,0,0,0,0,0,0,1
a100002888-1,0-18 years,English,1,2018-01-04,2018-01-04,Push,1,0,0,0,0,0,0,1
a100002149-1,0-18 years,English,1,2018-01-02,2018-01-22,"House Ads, Instagram",2,20,0,0,0,1,1,0
a100002359-1,0-18 years,English,1,2018-01-21,2018-01-30,"Facebook, Instagram",2,9,0,0,1,0,1,0
a100000631-1,24-30 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100006244-1,45-55 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100000879-2,24-30 years,English,2,2018-01-15,2018-01-15,"Conversion, Push",1,0,1,0,0,0,0,1
a100003801-1,45-55 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100001296-1,24-30 years,English,1,2018-01-24,2018-01-25,"Conversion, House Ads, Instagram",2,1,1,0,0,1,1,0
a100004974-1,24-30 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100002993-1,0-18 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100000994-1,19-24 years,English,1,2018-01-02,2018-01-02,Conversion,0,0,1,0,0,0,0,0
a100003966-1,24-30 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100000704-1,24-30 years,English,1,2018-01-04,2018-01-04,Push,1,0,0,0,0,0,0,1
a100001929-1,24-30 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100004402-1,36-45 years,English,1,2018-01-20,2018-01-26,"House Ads, Push",2,6,0,0,0,1,0,1
a100004210-1,19-24 years,English,1,2018-01-18,2018-01-27,"House Ads, Push",2,9,0,0,0,1,0,1
a100004607-1,55+ years,Spanish,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100004625-1,30-36 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100004742-1,19-24 years,English,1,2018-01-17,2018-01-28,"Facebook, House Ads",2,11,0,0,1,1,0,0
a100007104-1,36-45 years,English,1,2018-01-27,2018-01-27,Facebook,1,0,0,0,1,0,0,0
a100002027-1,36-45 years,English,1,2018-01-04,2018-01-05,"House Ads, Push",2,1,0,0,0,1,0,1
a100004924-1,19-24 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100005615-1,55+ years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100005951-1,45-55 years,English,1,2018-01-11,2018-01-15,"Email, House Ads",2,4,0,1,0,1,0,0
a100004806-1,24-30 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100001569-1,24-30 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100006890-1,0-18 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100004617-1,24-30 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100006794-1,24-30 years,English,1,2018-01-03,2018-01-31,"Facebook, Instagram",2,28,0,0,1,0,1,0
a100001061-1,19-24 years,English,1,2018-01-07,2018-01-07,Conversion,0,0,1,0,0,0,0,0
a100003414-1,30-36 years,Spanish,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100000364-1,24-30 years,English,1,2018-01-15,2018-01-15,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100005865-1,30-36 years,English,1,2018-01-15,2018-01-29,"Email, House Ads",2,14,0,1,0,1,0,0
a100007174-1,0-18 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100001855-1,0-18 years,English,1,2018-01-05,2018-01-11,"Facebook, House Ads",2,6,0,0,1,1,0,0
a100005629-1,55+ years,English,1,2018-01-16,2018-01-16,Instagram,1,0,0,0,0,0,1,0
a100006624-1,0-18 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100004093-1,30-36 years,Spanish,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100004785-1,24-30 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100006954-1,19-24 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100005604-1,24-30 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100006613-1,30-36 years,English,1,2018-01-03,2018-01-03,Facebook,1,0,0,0,1,0,0,0
a100002397-1,24-30 years,English,1,2018-01-15,2018-01-26,"Email, Instagram",2,11,0,1,0,0,1,0
a100001964-1,19-24 years,English,1,2018-01-02,2018-01-27,"Facebook, House Ads",2,25,0,0,1,1,0,0
a100002050-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100001911-1,24-30 years,English,1,2018-01-19,2018-01-30,"Facebook, House Ads",2,11,0,0,1,1,0,0
a100005026-1,45-55 years,English,1,2018-01-06,2018-01-06,Push,1,0,0,0,0,0,0,1
a100005308-1,0-18 years,English,1,2018-01-27,2018-01-27,Instagram,1,0,0,0,0,0,1,0
a100002346-1,45-55 years,English,1,2018-01-17,2018-01-19,"Facebook, House Ads",2,2,0,0,1,1,0,0
a100004292-1,55+ years,English,1,2018-01-04,2018-01-04,Instagram,1,0,0,0,0,0,1,0
a100005520-1,24-30 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100004041-1,0-18 years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100002212-1,30-36 years,English,1,2018-01-03,2018-01-31,"Facebook, House Ads",2,28,0,0,1,1,0,0
a100003695-1,0-18 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100002239-1,0-18 years,English,1,2018-01-04,2018-01-30,"Facebook, House Ads",2,26,0,0,1,1,0,0
a100001837-1,0-18 years,English,1,2018-01-09,2018-01-18,"House Ads, Instagram",2,9,0,0,0,1,1,0
a100006724-1,24-30 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100006607-1,36-45 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100003765-1,30-36 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100006817-1,36-45 years,English,1,2018-01-07,2018-01-07,Push,1,0,0,0,0,0,0,1
a100001926-1,45-55 years,English,1,2018-01-04,2018-01-21,"House Ads, Instagram",2,17,0,0,0,1,1,0
a100005290-1,30-36 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100000501-1,19-24 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100006426-1,45-55 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000434-1,45-55 years,English,1,2018-01-14,2018-01-29,"Facebook, House Ads",2,15,0,0,1,1,0,0
a100003852-1,0-18 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100004670-1,55+ years,English,1,2018-01-07,2018-01-19,"Facebook, House Ads",2,12,0,0,1,1,0,0
a100003167-1,36-45 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100001198-1,19-24 years,English,1,2018-01-10,2018-01-11,"Conversion, Instagram",1,1,1,0,0,0,1,0
a100005987-1,0-18 years,English,1,2018-01-16,2018-01-16,Facebook,1,0,0,0,1,0,0,0
a100007222-1,55+ years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100002494-1,30-36 years,English,1,2018-01-09,2018-01-09,Instagram,1,0,0,0,0,0,1,0
a100004062-1,0-18 years,English,1,2018-01-28,2018-01-28,Instagram,1,0,0,0,0,0,1,0
a100005091-1,0-18 years,English,1,2018-01-16,2018-01-16,Facebook,1,0,0,0,1,0,0,0
a100002666-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100003225-1,36-45 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100006344-1,0-18 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100001449-1,24-30 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100000419-1,0-18 years,English,1,2018-01-30,2018-01-30,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100001559-1,36-45 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100003227-1,55+ years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100004893-1,45-55 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100004335-1,0-18 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100003368-1,55+ years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100006512-1,0-18 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100006791-1,55+ years,English,1,2018-01-03,2018-01-31,"Instagram, Push",2,28,0,0,0,0,1,1
a100002865-1,55+ years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100002294-1,19-24 years,English,1,2018-01-12,2018-01-25,"Facebook, Instagram",2,13,0,0,1,0,1,0
a100005028-1,0-18 years,English,1,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100001998-1,45-55 years,English,1,2018-01-27,2018-01-31,"House Ads, Instagram",2,4,0,0,0,1,1,0
a100000853-1,0-18 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100001323-1,19-24 years,English,1,2018-01-28,2018-01-30,"Conversion, Push",1,2,1,0,0,0,0,1
a100005414-1,19-24 years,English,1,2018-01-11,2018-01-11,Facebook,1,0,0,0,1,0,0,0
a100006015-1,0-18 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100006826-1,55+ years,English,1,2018-01-08,2018-01-08,Push,1,0,0,0,0,0,0,1
a100000623-1,45-55 years,English,1,2018-01-25,2018-01-25,Conversion,0,0,1,0,0,0,0,0
a100006721-1,55+ years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100000727-1,0-18 years,Arabic,1,2018-01-05,2018-01-17,"Conversion, House Ads",1,12,1,0,0,1,0,0
a100006535-1,24-30 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100001924-1,30-36 years,English,1,2018-01-02,2018-01-21,"Facebook, House Ads",2,19,0,0,1,1,0,0
a100001121-1,19-24 years,English,1,2018-01-07,2018-01-07,"Conversion, Push",1,0,1,0,0,0,0,1
a100006912-1,19-24 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100000013-1,19-24 years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100000234-1,24-30 years,English,1,2018-01-21,2018-01-21,Instagram,1,0,0,0,0,0,1,0
a100000428-1,55+ years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100000561-1,0-18 years,English,1,2018-01-05,2018-01-05,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100001474-1,30-36 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100003496-1,0-18 years,Arabic,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100003519-1,45-55 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100004678-1,0-18 years,English,1,2018-01-08,2018-01-27,"Facebook, House Ads",2,19,0,0,1,1,0,0
a100003743-1,19-24 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000980-1,19-24 years,English,1,2018-01-03,2018-01-06,"Conversion, Email, House Ads",2,3,1,1,0,1,0,0
a100003327-1,30-36 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100004595-1,19-24 years,English,1,2018-01-27,2018-01-28,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100001890-1,45-55 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100006325-1,24-30 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100007074-1,24-30 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100003755-1,24-30 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100000681-1,0-18 years,English,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100001545-1,24-30 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100001195-1,19-24 years,English,1,2018-01-10,2018-01-11,"Conversion, Instagram, Push",2,1,1,0,0,0,1,1
a100000883-2,55+ years,English,2,2018-01-02,2018-01-15,"Conversion, House Ads",1,13,1,0,0,1,0,0
a100003873-1,0-18 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100005941-1,24-30 years,English,1,2018-01-09,2018-01-15,"Email, Instagram",2,6,0,1,0,0,1,0
a100005610-1,19-24 years,English,1,2018-01-13,2018-01-13,Push,1,0,0,0,0,0,0,1
a100000041-1,24-30 years,Arabic,1,2018-01-01,2018-01-01,Conversion,0,0,1,0,0,0,0,0
a100004868-1,19-24 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100007225-1,24-30 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100003226-1,45-55 years,English,1,2018-01-21,2018-01-21,Push,1,0,0,0,0,0,0,1
a100003333-1,0-18 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100002014-1,30-36 years,English,1,2018-01-03,2018-01-29,"House Ads, Instagram",2,26,0,0,0,1,1,0
a100000133-1,24-30 years,English,1,2018-01-06,2018-01-06,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100002262-1,45-55 years,English,1,2018-01-07,2018-01-23,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100000568-1,19-24 years,English,1,2018-01-12,2018-01-12,Conversion,0,0,1,0,0,0,0,0
a100003147-1,24-30 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100001969-1,0-18 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100004733-1,55+ years,English,1,2018-01-16,2018-01-19,"House Ads, Instagram",2,3,0,0,0,1,1,0
a100004105-1,19-24 years,English,1,2018-01-03,2018-01-03,Facebook,1,0,0,0,1,0,0,0
a100000241-1,30-36 years,English,1,2018-01-22,2018-01-22,Facebook,1,0,0,0,1,0,0,0
a100001041-1,24-30 years,English,1,2018-01-10,2018-01-19,"Facebook, House Ads",2,9,0,0,1,1,0,0
a100005353-1,30-36 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100005459-1,36-45 years,English,1,2018-01-17,2018-01-17,Facebook,1,0,0,0,1,0,0,0
a100001347-2,36-45 years,English,2,2018-01-31,2018-01-31,Push,1,0,0,0,0,0,0,1
a100001900-1,30-36 years,English,1,2018-01-18,2018-01-19,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100002857-1,55+ years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100004915-1,55+ years,English,1,2018-01-16,2018-01-16,Facebook,1,0,0,0,1,0,0,0
a100001908-1,45-55 years,English,1,2018-01-19,2018-01-27,"Facebook, House Ads",2,8,0,0,1,1,0,0
a100000336-1,24-30 years,English,1,2018-01-10,2018-01-29,"Conversion, House Ads, Instagram",2,19,1,0,0,1,1,0
a100003263-1,36-45 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100002952-1,55+ years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100007139-1,0-18 years,German,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100003276-1,55+ years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100003809-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100000042-1,0-18 years,English,1,2018-01-01,2018-01-01,Conversion,0,0,1,0,0,0,0,0
